"tty","label"
"SU","Clavulanic acid"
"SU","Clidinium"
"SU","Clindamycin"
"SU","Clobazam"
"SU","Clobetasol"
"SU","Clocortolone"
"SU","Clomipramine"
"SU","Clonazepam"
"SU","Clonidine"
"SU","Clopidogrel"
"SU","Clorazepic Acid"
"SU","Clorazepic acid"
"SU","Clotrimazole"
"SU","Coagulation Factor IX Human"
"SU","Coagulation Factor X Human"
"SU","Cobalamin"
"SU","Codeine Anhydrous"
"SU","Codeine anhydrous"
"SU","Colchicine"
"SU","Colesevelam"
"SU","Colistimethate"
"SU","Cortisone"
"SU","Cosyntropin"
"SU","Cromolyn"
"SU","Cyanocobalamin"
"SU","Cyclobenzaprine"
"SU","Cyclophosphamide Anhydrous"
"SU","Cyclosporine"
"SU","Cysteamine"
"SU","DABIGATRAN"
"SU","DABRAFENIB"
"SU","DACARBAZINE"
"SU","DACTINOMYCIN"
"SU","DALBAVANCIN"
"SU","DALFAMPRIDINE"
"SU","DALTEPARIN"
"SU","DANAZOL"
"SU","DANTROLENE"
"SU","DAPAGLIFLOZIN"
"SU","DAPIPRAZOLE"
"SU","DAPSONE"
"SU","DAPTOMYCIN"
"SU","DARATUMUMAB"
"SU","DARBEPOETIN ALFA"
"SU","DARIFENACIN"
"SU","DARUNAVIR"
"SU","DASATINIB ANHYDROUS"
"SU","DASIGLUCAGON"
"SU","DAUNORUBICIN"
"SU","DEACETYLBISACODYL"
"SU","DECITABINE"
"SU","DEFERASIROX"
"SU","DEFERIPRONE"
"SU","DEFEROXAMINE"
"SU","DEFLAZACORT"
"SU","DEGARELIX"
"SU","DELAFLOXACIN"
"SU","DEMECLOCYCLINE"
"SU","DENOSUMAB"
"SU","DEOXYCHOLIC ACID"
"SU","DESFLURANE"
"SU","DESIPRAMINE"
"SU","DESIRUDIN"
"SU","DESLORATADINE"
"SU","DESMOPRESSIN"
"SU","DESOGESTREL"
"SU","DESONIDE"
"SU","DESOXIMETASONE"
"SU","DESVENLAFAXINE"
"SU","DEUCRAVACITINIB"
"SU","DEXAMETHASONE"
"SU","DEXLANSOPRAZOLE"
"SU","DEXMEDETOMIDINE"
"SU","DEXMETHYLPHENIDATE"
"SU","DEXRAZOXANE"
"SU","DEXTRAN 40"
"SU","DEXTRAN 70"
"SU","DEXTRAN 75"
"SU","DEXTROAMPHETAMINE"
"SU","DEXTROMETHORPHAN"
"SU","DIATRIZOIC ACID"
"SU","DIAZEPAM"
"SU","DIAZOLIDINYL UREA"
"SU","DIAZOLIDINYLUREA"
"SU","DIBUCAINE"
"SU","DICHLORPHENAMIDE"
"SU","DICLOFENAC"
"SU","DICLOXACILLIN"
"SU","DICYCLOMINE"
"SU","DIDANOSINE"
"SU","DIENOGEST"
"SU","DIETHYLPROPION"
"SU","DIFELIKEFALIN"
"SU","DIFENOXIN"
"SU","DIFLORASONE"
"SU","DIFLUNISAL"
"SU","DIGOXIN"
"SU","DIHYDROCODEINE"
"SU","DIHYDROERGOTAMINE"
"SU","DILTIAZEM"
"SU","DINOPROSTONE"
"SU","DINUTUXIMAB"
"SU","DIPENTAMETHYLENETHIURAM DISULFIDE"
"SU","DIPHENHYDRAMINE"
"SU","DIPHENOXYLATE"
"SU","DIPHENYLGUANIDINE"
"SU","DIPYRIDAMOLE"
"SU","DISOPYRAMIDE"
"SU","DISPERSE BLUE 106"
"SU","DISULFIRAM"
"SU","DITIOCARB ZINC"
"SU","DOBUTAMINE"
"SU","DOCETAXEL ANHYDROUS"
"SU","DOFETILIDE"
"SU","DOLASETRON"
"SU","DOLUTEGRAVIR"
"SU","DONEPEZIL"
"SU","DOPAMINE"
"SU","DORAVIRINE"
"SU","DORNASE ALFA"
"SU","DORZOLAMIDE"
"SU","DOSTARLIMAB"
"SU","DOTATATE GALLIUM GA-68"
"SU","DOXAPRAM"
"SU","DOXAZOSIN"
"SU","DOXEPIN"
"SU","DOXERCALCIFEROL"
"SU","DOXORUBICIN"
"SU","DOXYCYCLINE"
"SU","DOXYCYCLINE ANHYDROUS"
"SU","DOXYLAMINE"
"SU","DRONABINOL"
"SU","DROPERIDOL"
"SU","DROSPIRENONE"
"SU","DULAGLUTIDE"
"SU","DULOXETINE"
"SU","DURVALUMAB"
"SU","DUTASTERIDE"
"SU","Dapsone"
"SU","Daptomycin"
"SU","Darifenacin"
"SU","Darunavir"
"SU","Deacetylbisacodyl"
"SU","Decitabine"
"SU","Desflurane"
"SU","Desipramine"
"SU","Desloratadine"
"SU","Desmopressin"
"SU","Desonide"
"SU","Desoximetasone"
"SU","Dexamethasone"
"SU","Dexmedetomidine"
"SU","Dexrazoxane"
"SU","Dextran 40"
"SU","Dextran 70"
"SU","Dextroamphetamine"
"SU","Dextromethorphan"
"SU","Diatrizoic acid"
"SU","Diazepam"
"SU","Diazolidinyl Urea"
"SU","Diazolidinylurea"
"SU","Dibucaine"
"SU","Diclofenac"
"SU","Dicyclomine"
"SU","Diflorasone"
"SU","Dihydroergotamine"
"SU","Diltiazem"
"SU","Dimercaprol"
"SU","Diphenhydramine"
"SU","Diphenoxylate"
"SU","Dipyridamole"
"SU","Disopyramide"
"SU","Docetaxel Anhydrous"
"SU","Dofetilide"
"SU","Donepezil"
"SU","Dopamine"
"SU","Dorzolamide"
"SU","Doxazosin"
"SU","Doxepin"
"SU","Doxercalciferol"
"SU","Doxorubicin"
"SU","Doxycycline"
"SU","Doxycycline Anhydrous"
"SU","Doxycycline anhydrous"
"SU","Doxylamine"
"SU","Dronabinol"
"SU","Dronedarone"
"SU","Drospirenone"
"SU","Dulaglutide"
"SU","Duloxetine"
"SU","Dupilumab"
"SU","ECONAZOLE"
"SU","ECULIZUMAB"
"SU","EDETIC ACID"
"SU","EDOXABAN"
"SU","EFAVIRENZ"
"SU","EFGARTIGIMOD ALFA"
"SU","EFINACONAZOLE"
"SU","EFLAPEGRASTIM"
"SU","EFLORNITHINE"
"SU","ELACESTRANT"
"SU","ELAGOLIX"
"SU","ELBASVIR"
"SU","ELETRIPTAN"
"SU","ELIGLUSTAT"
"SU","ELOSULFASE ALFA"
"SU","ELOTUZUMAB"
"SU","ELTROMBOPAG"
"SU","ELUXADOLINE"
"SU","ELVITEGRAVIR"
"SU","EMPAGLIFLOZIN"
"SU","EMTRICITABINE"
"SU","ENALAPRIL"
"SU","ENALAPRILAT ANHYDROUS"
"SU","ENASIDENIB"
"SU","ENFUVIRTIDE"
"SU","ENOXAPARIN"
"SU","ENTACAPONE"
"SU","ENTECAVIR ANHYDROUS"
"SU","ENZALUTAMIDE"
"SU","EPHEDRINE"
"SU","EPINASTINE"
"SU","EPINEPHRINE"
"SU","EPIRUBICIN"
"SU","EPLERENONE"
"SU","EPOETIN"
"SU","EPOPROSTENOL"
"SU","EPTIFIBATIDE"
"SU","EPTINEZUMAB"
"SU","EQUINE THYMOCYTE IMMUNE GLOBULIN"
"SU","ERAVACYCLINE"
"SU","ERDAFITINIB"
"SU","ERGOCALCIFEROL"
"SU","ERGOTAMINE"
"SU","ERIBULIN"
"SU","ERLOTINIB"
"SU","ERTAPENEM"
"SU","ERYTHROMYCIN"
"SU","ERYTHROPOIETIN"
"SU","ESCITALOPRAM"
"SU","ESMOLOL"
"SU","ESOMEPRAZOLE"
"SU","ESTAZOLAM"
"SU","ESTRADIOL"
"SU","ESTRAMUSTINE"
"SU","ESTROGENS, CONJUGATED"
"SU","ETANERCEPT"
"SU","ETELCALCETIDE"
"SU","ETHACRYNIC ACID"
"SU","ETHAMBUTOL"
"SU","ETHANOLAMINE"
"SU","ETHINYL ESTRADIOL"
"SU","ETHIODIZED OIL"
"SU","ETHIONAMIDE"
"SU","ETHOSUXIMIDE"
"SU","ETHYLENEDIAMINE"
"SU","ETHYLPARABEN"
"SU","ETHYNODIOL"
"SU","ETIDRONIC ACID"
"SU","ETODOLAC"
"SU","ETOMIDATE"
"SU","ETONOGESTREL"
"SU","ETOPOSIDE"
"SU","ETRAVIRINE"
"SU","EUGENOL"
"SU","EVERNIA PRUNASTRI"
"SU","EVEROLIMUS"
"SU","EVOLOCUMAB"
"SU","EXEMESTANE"
"SU","EXENATIDE"
"SU","EZETIMIBE"
"SU","Ecallantide"
"SU","Econazole"
"SU","Edetic Acid"
"SU","Edetic acid"
"SU","Efavirenz"
"SU","Eflornithine"
"SU","Emtricitabine"
"SU","Enalapril"
"SU","Enalaprilat Anhydrous"
"SU","Enoxaparin"
"SU","Entacapone"
"SU","Ephedrine"
"SU","Epinastine"
"SU","Epinephrine"
"SU","Eprosartan"
"SU","Eptifibatide"
"SU","Ergocalciferol"
"SU","Ergotamine"
"SU","Erlotinib"
"SU","Ertapenem"
"SU","Erythromycin"
"SU","Erythropoietin"
"SU","Escitalopram"
"SU","Esmolol"
"SU","Esomeprazole"
"SU","Estazolam"
"SU","Estradiol"
"SU","Ethacrynic Acid"
"SU","Ethambutol"
"SU","Ethinyl Estradiol"
"SU","Ethosuximide"
"SU","Ethylenediamine"
"SU","Ethylparaben"
"SU","Etidronic Acid"
"SU","Etodolac"
"SU","Etomidate"
"SU","Etonogestrel"
"SU","Eugenol"
"SU","Everolimus"
"SU","Exemestane"
"SU","Ezetimibe"
"SU","FAMCICLOVIR"
"SU","FAMOTIDINE"
"SU","FEBUXOSTAT"
"SU","FELBAMATE"
"SU","FELODIPINE"
"SU","FENOFIBRATE"
"SU","FENOFIBRIC ACID"
"SU","FENOLDOPAM"
"SU","FENOPROFEN"
"SU","FENTANYL"
"SU","FERRIC CATION"
"SU","FERRIC FERROCYANIDE"
"SU","FERUMOXYTOL NON-STOICHIOMETRIC MAGNETITE"
"SU","FEXINIDAZOLE"
"SU","FEXOFENADINE"
"SU","FIBRINOGEN HUMAN"
"SU","FIDAXOMICIN"
"SU","FILGRASTIM"
"SU","FINASTERIDE"
"SU","FINERENONE"
"SU","FINGOLIMOD"
"SU","FLAVIN MONONUCLEOTIDE"
"SU","FLAVOXATE"
"SU","FLECAINIDE"
"SU","FLORBETABEN F-18"
"SU","FLORBETAPIR F-18"
"SU","FLOTUFOLASTAT F-18"
"SU","FLOXURIDINE"
"SU","FLUCICLOVINE F-18"
"SU","FLUCONAZOLE"
"SU","FLUCYTOSINE"
"SU","FLUDARABINE"
"SU","FLUDEOXYGLUCOSE F-18"
"SU","FLUMAZENIL"
"SU","FLUNISOLIDE ANHYDROUS"
"SU","FLUOCINOLONE ACETONIDE"
"SU","FLUOCINONIDE"
"SU","FLUORESCEIN"
"SU","FLUORIDE ION F-18"
"SU","FLUOROESTRADIOL F-18"
"SU","FLUOROMETHOLONE"
"SU","FLUOROURACIL"
"SU","FLUOXETINE"
"SU","FLUPHENAZINE"
"SU","FLURANDRENOLIDE"
"SU","FLURAZEPAM"
"SU","FLURBIPROFEN"
"SU","FLUTAMIDE"
"SU","FLUTICASONE"
"SU","FLUVASTATIN"
"SU","FLUVOXAMINE"
"SU","FOLLITROPIN"
"SU","FOMEPIZOLE"
"SU","FONDAPARINUX"
"SU","FORESKIN FIBROBLAST (NEONATAL)"
"SU","FORESKIN KERATINOCYTE (NEONATAL)"
"SU","FORMALDEHYDE"
"SU","FORMOTEROL"
"SU","FOSAPREPITANT"
"SU","FOSCARNET"
"SU","FOSINOPRIL"
"SU","FOSINOPRILAT"
"SU","FROVATRIPTAN"
"SU","FULVESTRANT"
"SU","FUROSEMIDE"
"SU","FUTIBATINIB"
"SU","Factor XIII Concentrate (Human)"
"SU","Famotidine"
"SU","Felbamate"
"SU","Felodipine"
"SU","Fenofibrate"
"SU","Fenofibric Acid"
"SU","Fentanyl"
"SU","Ferric Cation"
"SU","Ferric Ferrocyanide"
"SU","Fexofenadine"
"SU","Fibrinogen Human"
"SU","Filgrastim"
"SU","Finasteride"
"SU","Fingolimod"
"SU","Flavoxate"
"SU","Fluconazole"
"SU","Flucytosine"
"SU","Fludarabine"
"SU","Fludeoxyglucose F-18"
"SU","Flumazenil"
"SU","Fluocinolone Acetonide"
"SU","Fluocinonide"
"SU","Fluorescein"
"SU","Fluorometholone"
"SU","Fluorouracil"
"SU","Fluoxetine"
"SU","Fluphenazine"
"SU","Flurandrenolide"
"SU","Flurbiprofen"
"SU","Flutemetamol F-18"
"SU","Fluticasone"
"SU","Fluvoxamine"
"SU","Follitropin"
"SU","Fomepizole"
"SU","Formaldehyde"
"SU","Formoterol"
"SU","Foscarnet"
"SU","Fosinopril"
"SU","Fulvestrant"
"SU","Furosemide"
"SU","GADOBUTROL"
"SU","GADODIAMIDE"
"SU","GADOLINIUM CATION (3+)"
"SU","GALANTAMINE"
"SU","GALLIUM GA-68 GOZETOTIDE"
"SU","GALSULFASE"
"SU","GANCICLOVIR"
"SU","GANIRELIX"
"SU","GATIFLOXACIN ANHYDROUS"
"SU","GEFITINIB"
"SU","GEMCITABINE"
"SU","GEMFIBROZIL"
"SU","GEMIFLOXACIN"
"SU","GEMTUZUMAB OZOGAMICIN"
"SU","GENTAMICIN"
"SU","GERANIOL"
"SU","GLASDEGIB"
"SU","GLECAPREVIR"
"SU","GLIMEPIRIDE"
"SU","GLIPIZIDE"
"SU","GLUCAGON"
"SU","GLUCARPIDASE"
"SU","GLUCONOLACTONE"
"SU","GLYBURIDE"
"SU","GLYCERIN"
"SU","GLYCOPYRRONIUM"
"SU","GOLIMUMAB"
"SU","GOSERELIN"
"SU","GRANISETRON"
"SU","GRAZOPREVIR ANHYDROUS"
"SU","GRISEOFULVIN"
"SU","GUAIFENESIN"
"SU","GUANABENZ"
"SU","GUANFACINE"
"SU","GUSELKUMAB"
"SU","Gadobutrol"
"SU","Gadolinium Cation (3+)"
"SU","Ganciclovir"
"SU","Ganirelix"
"SU","Gefitinib"
"SU","Gemcitabine"
"SU","Gemfibrozil"
"SU","Gentamicin"
"SU","Geraniol"
"SU","Glipizide"
"SU","Gluconolactone"
"SU","Glyburide"
"SU","Glycerin"
"SU","Glycopyrronium"
"SU","Granisetron"
"SU","Griseofulvin"
"SU","Guaifenesin"
"SU","Guanfacine"
"SU","HAEMOPHILUS INFLUENZAE TYPE B CAPSULAR POLYSACCHARIDE MENINGOCOCCAL OUTER MEMBRANE PROTEIN CONJUGATE ANTIGEN"
"SU","HAEMOPHILUS INFLUENZAE TYPE B STRAIN 1482 CAPSULAR POLYSACCHARIDE TETANUS TOXOID CONJUGATE ANTIGEN"
"SU","HAEMOPHILUS INFLUENZAE TYPE B STRAIN 20752 CAPSULAR POLYSACCHARIDE TETANUS TOXOID CONJUGATE ANTIGEN"
"SU","HALCINONIDE"
"SU","HALOBETASOL"
"SU","HALOPERIDOL"
"SU","HEPARIN"
"SU","HEPATITIS A VIRUS STRAIN CR 326F ANTIGEN (FORMALDEHYDE INACTIVATED)"
"SU","HEPATITIS A VIRUS STRAIN HM175 ANTIGEN (FORMALDEHYDE INACTIVATED)"
"SU","HEPATITIS B VIRUS HBSAG SURFACE PROTEIN ANTIGEN"
"SU","HEPATITIS B VIRUS SUBTYPE ADW HBSAG SURFACE PROTEIN ANTIGEN"
"SU","HEPATITIS B VIRUS SUBTYPE ADW2 HBSAG SURFACE PROTEIN ANTIGEN"
"SU","HETASTARCH"
"SU","HEXACHLOROPHENE"
"SU","HISTRELIN"
"SU","HOMATROPINE"
"SU","HUMAN ADENOVIRUS B SEROTYPE 7 STRAIN 55142 ANTIGEN"
"SU","HUMAN ADENOVIRUS E SEROTYPE 4 STRAIN CL-68578"
"SU","HUMAN ADENOVIRUS E SEROTYPE 4 STRAIN CL-68578 ANTIGEN"
"SU","HUMAN ALBUMIN MICROSPHERES"
"SU","HUMAN C1-ESTERASE INHIBITOR"
"SU","HUMAN CORD BLOOD HEMATOPOIETIC PROGENITOR CELL"
"SU","HUMAN CYTOMEGALOVIRUS IMMUNE GLOBULIN"
"SU","HUMAN HEPATITIS B VIRUS IMMUNE GLOBULIN"
"SU","HUMAN IMMUNOGLOBULIN G"
"SU","HUMAN PAPILLOMAVIRUS SEROTYPE 16 WHOLE"
"SU","HUMAN PAPILLOMAVIRUS TYPE 11 L1 CAPSID PROTEIN ANTIGEN"
"SU","HUMAN PAPILLOMAVIRUS TYPE 16 L1 CAPSID PROTEIN ANTIGEN"
"SU","HUMAN PAPILLOMAVIRUS TYPE 18 L1 CAPSID PROTEIN ANTIGEN"
"SU","HUMAN PAPILLOMAVIRUS TYPE 6 L1 CAPSID PROTEIN ANTIGEN"
"SU","HUMAN RHO(D) IMMUNE GLOBULIN"
"SU","HUMAN ROTAVIRUS A TYPE G1P(8) STRAIN RIX4414 LIVE ANTIGEN"
"SU","HUMAN ROTAVIRUS A TYPE G1P7(5) STRAIN WI79 LIVE ANTIGEN"
"SU","HUMAN ROTAVIRUS A TYPE G2P7(5) STRAIN SC2 LIVE ANTIGEN"
"SU","HUMAN ROTAVIRUS A TYPE G3P7(5) STRAIN WI78 LIVE ANTIGEN"
"SU","HUMAN ROTAVIRUS A TYPE G4P7(5) STRAIN BRB LIVE ANTIGEN"
"SU","HUMAN ROTAVIRUS A TYPE G6P1A(8) STRAIN WI79 LIVE ANTIGEN"
"SU","HUMAN SERUM ALBUMIN I-125"
"SU","HUMAN THROMBIN"
"SU","HUMAN VACCINIA VIRUS IMMUNE GLOBULIN"
"SU","HYALURONIDASE"
"SU","HYALURONIDASE (BOVINE)"
"SU","HYALURONIDASE (HUMAN RECOMBINANT)"
"SU","HYALURONIDASE (OVINE)"
"SU","HYALURONIDASE, OVINE"
"SU","HYDRALAZINE"
"SU","HYDROCHLOROTHIAZIDE"
"SU","HYDROCODONE"
"SU","HYDROCORTISONE"
"SU","HYDROMORPHONE"
"SU","HYDROQUINONE"
"SU","HYDROXOCOBALAMIN"
"SU","HYDROXYCHLOROQUINE"
"SU","HYDROXYCITRONELLAL"
"SU","HYDROXYETHYL STARCH 130/0.4"
"SU","HYDROXYPROGESTERONE"
"SU","HYDROXYPROPYL CELLULOSE"
"SU","HYDROXYPROPYL CELLULOSE (1200000 MW)"
"SU","HYDROXYPROPYL CELLULOSE (1600000 WAMW)"
"SU","HYDROXYPROPYL CELLULOSE (TYPE H)"
"SU","HYDROXYUREA"
"SU","HYDROXYZINE"
"SU","Halobetasol"
"SU","Haloperidol"
"SU","Heparin"
"SU","Hetastarch"
"SU","Human Cord Blood Hematopoietic Progenitor Cell"
"SU","Human Hepatitis B Virus Immune Globulin"
"SU","Human Immunoglobulin G"
"SU","Human Papillomavirus Type 11 L1 Capsid Protein Antigen"
"SU","Human Papillomavirus Type 16 L1 Capsid Protein Antigen"
"SU","Human Papillomavirus Type 18 L1 Capsid Protein Antigen"
"SU","Human Papillomavirus Type 6 L1 Capsid Protein Antigen"
"SU","Human Rho(D) Immune Globulin"
"SU","Human Rho(d) Immune Globulin"
"SU","Human Thrombin"
"SU","Human immunoglobulin G"
"SU","Hyaluronidase"
"SU","Hyaluronidase (Human Recombinant)"
"SU","Hydralazine"
"SU","Hydrochlorothiazide"
"SU","Hydrocodone"
"SU","Hydrocortisone"
"SU","Hydromorphone"
"SU","Hydroquinone"
"SU","Hydroxocobalamin"
"SU","Hydroxyamphetamine"
"SU","Hydroxycitronellal"
"SU","Hydroxypropyl Cellulose"
"SU","Hydroxypropyl Cellulose (1600000 WAMW)"
"SU","Hydroxypropyl Cellulose (1600000 Wamw)"
"SU","Hydroxypropyl Cellulose (Type H)"
"SU","Hydroxypropyl Cellulose (type H)"
"SU","Hydroxypropyl cellulose"
"SU","Hydroxypropyl cellulose (1600000 WAMW)"
"SU","Hydroxyzine"
"SU","IBANDRONIC ACID"
"SU","IBREXAFUNGERP"
"SU","IBRITUMOMAB TIUXETAN"
"SU","IBRUTINIB"
"SU","IBUPROFEN"
"SU","IBUTILIDE"
"SU","ICATIBANT"
"SU","IDARUBICIN"
"SU","IDARUCIZUMAB"
"SU","IDELALISIB"
"SU","IDOXURIDINE"
"SU","IFOSFAMIDE"
"SU","ILOPERIDONE"
"SU","IMATINIB"
"SU","IMIDUREA"
"SU","IMIGLUCERASE"
"SU","IMIPENEM ANHYDROUS"
"SU","IMIPRAMINE"
"SU","INDAPAMIDE"
"SU","INDIGOTINDISULFONIC ACID"
"SU","INDINAVIR ANHYDROUS"
"SU","INDIUM CHLORIDE IN-111"
"SU","INDIUM IN-111 OXYQUINOLINE"
"SU","INDIUM IN-111 PENTETATE DISODIUM"
"SU","INDIUM IN-111 PENTETREOTIDE"
"SU","INDOCYANINE GREEN"
"SU","INDOMETHACIN"
"SU","INEBILIZUMAB"
"SU","INFLIXIMAB"
"SU","INFLUENZA A VIRUS A/VIETNAM/1203/2004 (H5N1, CLADE 1) ANTIGEN (FORMALDEHYDE INACTIVATED)"
"SU","INFLUENZA A VIRUS A/VIETNAM/1203/2004 (H5N1, CLADE 1) HEMAGGLUTININ ANTIGEN (FORMALDEHYDE INACTIVATED)"
"SU","INFLUENZA B VIRUS B/BRISBANE/60/2008 ANTIGEN (PROPIOLACTONE INACTIVATED)"
"SU","INFLUENZA B VIRUS B/BRISBANE/60/2008 HEMAGGLUTININ ANTIGEN (FORMALDEHYDE INACTIVATED)"
"SU","INFLUENZA B VIRUS B/BRISBANE/60/2008 HEMAGGLUTININ ANTIGEN (PROPIOLACTONE INACTIVATED)"
"SU","INOTERSEN"
"SU","INOTUZUMAB OZOGAMICIN"
"SU","INSULIN ASPART"
"SU","INSULIN DEGLUDEC"
"SU","INSULIN DETEMIR"
"SU","INSULIN GLARGINE"
"SU","INSULIN GLULISINE"
"SU","INSULIN HUMAN"
"SU","INSULIN LISPRO"
"SU","INTERFERON ALFA-N3"
"SU","INTERFERON BETA-1A"
"SU","INTERFERON BETA-1B"
"SU","INTERFERON GAMMA-1B"
"SU","IOBENGUANE I-131"
"SU","IOBENGUANE SULFATE I-123"
"SU","IODIDE I-131"
"SU","IODIDE ION I-123"
"SU","IODIDE ION I-131"
"SU","IODIXANOL"
"SU","IOFLUPANE I-123"
"SU","IOHEXOL"
"SU","IOPAMIDOL"
"SU","IOPROMIDE"
"SU","IOTHALAMIC ACID"
"SU","IOTHALAMIC ACID I-125"
"SU","IOVERSOL"
"SU","IPILIMUMAB"
"SU","IPRATROPIUM"
"SU","IRBESARTAN"
"SU","IRINOTECAN"
"SU","IRON SUCROSE"
"SU","ISAVUCONAZOLE"
"SU","ISOCARBOXAZID"
"SU","ISOEUGENOL"
"SU","ISOFLURANE"
"SU","ISONIAZID"
"SU","ISOPROTERENOL"
"SU","ISOSORBIDE DINITRATE"
"SU","ISOSORBIDE MONONITRATE"
"SU","ISOTRETINOIN"
"SU","ISRADIPINE"
"SU","ITRACONAZOLE"
"SU","IVABRADINE"
"SU","IVERMECTIN"
"SU","IVOSIDENIB"
"SU","IXABEPILONE"
"SU","Ibuprofen"
"SU","Idoxuridine"
"SU","Iloperidone"
"SU","Imatinib"
"SU","Imidurea"
"SU","Imipramine"
"SU","Indium In-111 Oxyquinoline"
"SU","Indium In-111 Pentetate Disodium"
"SU","Indocyanine green"
"SU","Indomethacin"
"SU","Insulin glargine"
"SU","Insulin human"
"SU","Insulin lispro"
"SU","Interferon alfa-2b"
"SU","Interferon gamma-1b"
"SU","Iodixanol"
"SU","Iohexol"
"SU","Iopamidol"
"SU","Ipratropium"
"SU","Ipratropium cation"
"SU","Isoeugenol"
"SU","Isoflurane"
"SU","Isoproterenol"
"SU","Isosorbide Dinitrate"
"SU","Isosorbide Mononitrate"
"SU","Isosorbide dinitrate"
"SU","Isotretinoin"
"SU","Itraconazole"
"SU","Ivacaftor"
"SU","Ivermectin"
"SU","JAPANESE ENCEPHALITIS VIRUS STRAIN NAKAYAMA-NIH ANTIGEN (FORMALDEHYDE INACTIVATED)"
"SU","JAPANESE ENCEPHALITIS VIRUS STRAIN SA 14-14-2 ANTIGEN (FORMALDEHYDE INACTIVATED)"
"SU","KANAMYCIN"
"SU","KETAMINE"
"SU","KETOCONAZOLE"
"SU","KETOPROFEN"
"SU","KETOROLAC"
"SU","KETOTIFEN"
"SU","Ketamine"
"SU","Ketoconazole"
"SU","Ketorolac"
"SU","Ketotifen"
"SU","LABETALOL"
"SU","LACTITOL"
"SU","LACTULOSE"
"SU","LAMIVUDINE"
"SU","LAMOTRIGINE"
"SU","LANOLIN ALCOHOLS"
"SU","LANREOTIDE"
"SU","LANSOPRAZOLE"
"SU","LANTHANUM CATION (3+)"
"SU","LAPATINIB"
"SU","LAPINE T-LYMPHOCYTE IMMUNE GLOBULIN"
"SU","LARONIDASE"
"SU","LAROTRECTINIB"
"SU","LATANOPROST"
"SU","LAURETH-9"
"SU","LECANEMAB"
"SU","LEDIPASVIR"
"SU","LEFAMULIN"
"SU","LEFLUNOMIDE"
"SU","LEMBOREXANT"
"SU","LENALIDOMIDE"
"SU","LENVATINIB"
"SU","LETERMOVIR"
"SU","LETROZOLE"
"SU","LEUCOVORIN"
"SU","LEUPROLIDE"
"SU","LEVALBUTEROL"
"SU","LEVOBUNOLOL"
"SU","LEVOCARNITINE"
"SU","LEVOCETIRIZINE"
"SU","LEVOFLOXACIN"
"SU","LEVOKETOCONAZOLE"
"SU","LEVOLEUCOVORIN"
"SU","LEVOMEFOLIC ACID"
"SU","LEVOMILNACIPRAN"
"SU","LEVONORGESTREL"
"SU","LEVORPHANOL"
"SU","LEVOTHYROXINE"
"SU","LIDOCAINE"
"SU","LIFITEGRAST"
"SU","LINACLOTIDE"
"SU","LINAGLIPTIN"
"SU","LINEZOLID"
"SU","LIOTHYRONINE"
"SU","LIRAGLUTIDE"
"SU","LISDEXAMFETAMINE"
"SU","LISINOPRIL ANHYDROUS"
"SU","LITHIUM CATION"
"SU","LIXISENATIDE"
"SU","LODOXAMIDE"
"SU","LOMITAPIDE"
"SU","LOMUSTINE"
"SU","LONAFARNIB"
"SU","LOPERAMIDE"
"SU","LOPINAVIR"
"SU","LORAZEPAM"
"SU","LORLATINIB"
"SU","LOSARTAN"
"SU","LOTEPREDNOL"
"SU","LOVASTATIN"
"SU","LUBIPROSTONE"
"SU","LULICONAZOLE"
"SU","LUMATEPERONE"
"SU","LUMEFANTRINE"
"SU","LURASIDONE"
"SU","LURBINECTEDIN"
"SU","LUSPATERCEPT"
"SU","LUTETIUM LU-177 VIPIVOTIDE TETRAXETAN"
"SU","Labetalol"
"SU","Lactitol"
"SU","Lamotrigine"
"SU","Lanolin Alcohols"
"SU","Lansoprazole"
"SU","Leflunomide"
"SU","Lenalidomide"
"SU","Leniolisib"
"SU","Letrozole"
"SU","Levalbuterol"
"SU","Levocarnitine"
"SU","Levocetirizine"
"SU","Levofloxacin"
"SU","Levoleucovorin"
"SU","Levomefolic Acid"
"SU","Levonorgestrel"
"SU","Levothyroxine"
"SU","Lidocaine"
"SU","Liothyronine"
"SU","Lisdexamfetamine"
"SU","Lisinopril Anhydrous"
"SU","Lithium Cation"
"SU","Lonapegsomatropin"
"SU","Loperamide"
"SU","Lopinavir"
"SU","Lorazepam"
"SU","Losartan"
"SU","Loteprednol"
"SU","Lotilaner"
"SU","Lovastatin"
"SU","Lurasidone"
"SU","Lutropin alfa"
"SU","MACIMORELIN"
"SU","MACITENTAN"
"SU","MAFENIDE"
"SU","MAGNESIUM CATION"
"SU","MALATHION"
"SU","MANGANESE CATION (2+)"
"SU","MANGANOUS CATION"
"SU","MANNITOL"
"SU","MARAVIROC"
"SU","MARGETUXIMAB"
"SU","MARIBAVIR"
"SU","MAVACAMTEN"
"SU","MEASLES VIRUS STRAIN ENDERS' ATTENUATED EDMONSTON LIVE ANTIGEN"
"SU","MEBENDAZOLE"
"SU","MECAMYLAMINE"
"SU","MECHLORETHAMINE"
"SU","MECLIZINE"
"SU","MEDROXYPROGESTERONE"
"SU","MEFENAMIC ACID"
"SU","MEFLOQUINE"
"SU","MEGESTROL"
"SU","MELOXICAM"
"SU","MELPHALAN"
"SU","MEMANTINE"
"SU","MEPERIDINE"
